	mouse_TATA	mouse_INR
D830016O14Rik	False	False
D930006K15Rik	False	False
D930007M16Rik	False	False
D930020B18Rik	False	False
D930030K17Rik	False	False
D930031A20Rik	False	False
E030004H24Rik	False	False
E030032P16Rik	False	False
E030036C24Rik	False	False
E230023K05Rik	False	False
E330019L11Rik	False	False
E430002N23Rik	False	False
E430024C06Rik	False	False
F630036E10Rik	False	False
F830002E08Rik	False	False
F830010H11Rik	False	False
Rptoros	False	False
C130045F17Rik	False	False
A130094D17Rik	False	False
C230057M02Rik	False	False
Rapgef4os3	False	False
C030026K05Rik	False	False
9330199G10Rik	False	False
A930002C04Rik	False	False
A230056J06Rik	False	False
C530025M09Rik	False	False
9330158H04Rik	False	False
Fam228b	False	False
D230021J17Rik	False	False
D930043O14Rik	False	False
A430057M04Rik	False	False
A230028O05Rik	False	False
B430212C06Rik	False	False
A530060M17Rik	False	False
6030432P03Rik	False	False
E230020A03Rik	False	False
B230208B08Rik	False	False
9330168O09Rik	False	False
9930038B18Rik	False	False
Fam221a	False	False
7530428D23Rik	False	False
E130308A19Rik	False	False
D830013E24Rik	False	False
A730077B16Rik	False	False
Pced1a	False	False
A030011A13Rik	False	False
A430062P19Rik	False	False
A730056I06Rik	False	False
D930046H04Rik	False	False
E330021A06Rik	False	False
Mir124a-1hg	False	False
D330013E07Rik	False	False
B230325K18Rik	False	False
8030451O07Rik	False	False
9330162G02Rik	False	False
B230334C09Rik	False	False
C130031E09Rik	False	False
A730059M13Rik	False	False
D430020J02Rik	False	False
Proser2	False	False
A930012O16Rik	False	False
6330420H09Rik	False	False
A330058E17Rik	False	False
A330041J22Rik	False	False
A430088I17Rik	False	False
D130052P04Rik	False	False
C230012O17Rik	False	False
D030034A15Rik	False	False
8030445P17Rik	False	False
B230219N15Rik	False	False
C730027H18Rik	False	False
9330133O14Rik	False	False
9630055L06Rik	False	False
9630002A11Rik	False	False
9930031P18Rik	False	False
A730018C14Rik	False	False
D930036K23Rik	False	False
D030020J04Rik	False	False
D130060J10Rik	False	False
D830032E09Rik	False	False
A730009E18Rik	False	False
A230060L02Rik	False	False
E130014H10Rik	False	False
9530083O12Rik	False	False
D830015G05Rik	False	False
Fzd10os	False	False
C130045I22Rik	False	False
C230062I16Rik	False	False
9530059O14Rik	False	False
A630035D09Rik	False	False
A130014H13Rik	False	False
A930004J17Rik	False	False
Fsd1l	False	True
D630013N20Rik	False	False
4732468M13Rik	False	False
A430108G06Rik	False	False
6430537I21Rik	False	False
A630049H14Rik	False	False
A730091E23Rik	False	False
E230012J19Rik	False	False
B130021K23Rik	False	False
9330159M07Rik	False	False
C130062D02Rik	False	False
D430040D24Rik	False	False
9030425P06Rik	False	False
D830026I12Rik	False	False
E230008J23Rik	False	False
5031425F14Rik	False	False
4732496C06Rik	False	False
5930422O12Rik	False	False
D430022A14Rik	False	False
9130221J17Rik	False	False
E430016L07Rik	False	False
9530051E23Rik	False	False
D030074P21Rik	False	False
A830011K09Rik	False	False
E030002G19Rik	False	False
C430002N11Rik	False	False
E230029C05Rik	False	False
C230013L11Rik	False	False
A130004G11Rik	False	False
Ankrd35	False	False
9630028I04Rik	False	False
E330033B04Rik	False	False
9430053O09Rik	False	False
B230327D02Rik	False	False
A130096G17Rik	False	False
A330035P11Rik	False	False
E030042N06Rik	False	False
Ints15	False	False
D230050J18Rik	False	False
A530045O15Rik	False	False
Klhdc8a	False	False
A430036H03Rik	False	False
D130051D11Rik	False	False
A730020M07Rik	False	False
B230303O12Rik	False	False
9630013D21Rik	False	False
E230020D15Rik	False	False
D130067C23Rik	False	False
D630004D15Rik	False	False
C130023A14Rik	False	False
A230009B12Rik	False	False
B230209E15Rik	False	False
C530005L23Rik	False	False
6330566A10Rik	False	False
9330118A15Rik	False	False
C230081H03Rik	False	False
5330409N07Rik	False	False
B930093H17Rik	False	False
C130050O18Rik	False	True
E330037M01Rik	False	False
A930017K11Rik	False	False
D030002E05Rik	False	False
9530051G07Rik	False	False
A730021G18Rik	False	False
A730056A06Rik	False	False
B830008M09Rik	False	False
B930059L03Rik	False	False
A830058I18Rik	False	False
9430011C21Rik	False	False
9130023H24Rik	False	False
B930049G02Rik	False	False
A730090N16Rik	False	False
A430090L17Rik	False	False
C130073E24Rik	False	False
9530001P21Rik	False	False
9430018G01Rik	False	False
E130106K03Rik	False	False
6030496E16Rik	False	False
9630010A21Rik	False	False
A930011G23Rik	False	False
4932435O22Rik	False	False
B230362B09Rik	False	False
9330185G11Rik	False	False
A130074J08Rik	False	False
9330154K18Rik	False	False
1500004A13Rik	False	False
5031434C07Rik	False	False
9430072B17Rik	False	False
A930104B17Rik	False	False
B130016H12Rik	False	False
A530020G20Rik	False	False
A130040G06Rik	False	False
A130086G11Rik	False	False
A630091E08Rik	False	False
Plxna4os1	False	False
6430590A10Rik	False	False
A230107O07Rik	False	False
9430064G09Rik	False	False
A930006I01Rik	False	False
A730094K22Rik	False	False
E030011O05Rik	False	False
E230008O15Rik	False	False
D230035N22Rik	False	False
E130114P18Rik	False	False
D630014O11Rik	False	False
9430027J11Rik	False	False
9330136K24Rik	False	False
4732490B19Rik	False	False
9430087C24Rik	False	False
A930012L18Rik	False	False
D630039A03Rik	False	True
9630025H16Rik	False	False
A430023P06Rik	False	False
E030030I06Rik	False	False
A230057D06Rik	False	False
E330017L17Rik	False	False
Fam184b	False	False
D030005H02Rik	False	False
D030028M11Rik	False	False
D830024N08Rik	False	False
A630012P03Rik	False	False
A630064C07Rik	False	False
A830049F12Rik	False	False
A730011C13Rik	False	False
A630036G19Rik	False	False
A230006I23Rik	False	False
B230119K15Rik	False	False
9630021D06Rik	False	False
A630076J17Rik	False	False
Ceacam19	False	True
A330032B11Rik	False	False
A230059G12Rik	False	False
A130091G23Rik	False	False
Sorbs2os	False	False
D630030B08Rik	False	False
A630074N13Rik	False	False
5830436I19Rik	False	False
A130009I22Rik	False	False
Plekhs1	False	False
A230001M10Rik	False	False
Ttc16	False	False
Fam78b	False	False
Egfros	False	False
A430068E04Rik	False	False
A830061P03Rik	False	False
4930513N10Rik	False	False
9330119M13Rik	False	False
Klhl26	False	True
9630019E01Rik	False	False
B230323A14Rik	False	False
A430110M15Rik	False	False
A630077J23Rik	False	False
D630014H12Rik	False	False
A530079E22Rik	False	False
Bend7	False	True
A130099P19Rik	False	False
C820005J03Rik	False	False
A430027H14Rik	False	False
C530044C16Rik	False	False
5930430L01Rik	False	False
9330111N05Rik	False	False
A130042O14Rik	False	False
A130086K04Rik	False	False
D430019H16Rik	False	False
9330169B04Rik	False	False
C630016I17Rik	False	False
E230015B07Rik	False	False
C230083P08Rik	False	False
A930002H24Rik	False	False
E130107B13Rik	False	False
A330078L11Rik	False	False
D730035F11Rik	False	False
B930025P03Rik	False	False
A130082J08Rik	False	False
D030016M11Rik	False	False
Ptgs2os	False	False
6330415G19Rik	False	False
C430042M11Rik	False	False
6720467L15Rik	False	False
A330076H08Rik	False	False
C130013I19Rik	False	False
B930086L07Rik	False	False
8030423F21Rik	False	False
C130093G08Rik	False	False
A130002D19Rik	False	False
D030041H20Rik	False	False
A330008L17Rik	False	False
6430604M11Rik	False	False
Dlx6os1	False	False
A030010E16Rik	False	False
9530037G02Rik	False	False
F730043M19Rik	False	False
4833444G19Rik	False	False
9230116N13Rik	False	False
F830001A07Rik	False	False
6430511E19Rik	False	False
A630057N01Rik	False	False
B230308N11Rik	False	False
B230354K17Rik	False	False
D130017N08Rik	False	False
E130006N16Rik	False	False
3830432H09Rik	False	False
D830012I24Rik	False	False
A830019L24Rik	False	False
D230049E03Rik	False	False
C630001G18Rik	False	False
B830012L14Rik	False	False
E430022K19Rik	False	False
4931433A09Rik	False	False
A530053G22Rik	False	False
E030003E18Rik	False	False
B930019K04Rik	False	False
B630019A10Rik	False	False
A730008I21Rik	False	False
A730080H06Rik	False	False
B130065D12Rik	False	False
D030036P13Rik	False	False
A630024J24Rik	False	False
1110019B24Rik	False	False
B230369F24Rik	False	False
Prr18	False	True
A430063P04Rik	False	False
5930430O07Rik	False	False
C730049O14Rik	False	False
A130067G02Rik	False	False
6720473M08Rik	False	False
C230086J09Rik	False	False
D130056L21Rik	False	False
B930095M22Rik	False	False
E130002L11Rik	False	False
A230108P19Rik	False	False
6030445D17Rik	False	False
4932442A14Rik	False	False
A130050O07Rik	False	False
B930012P20Rik	False	False
9330156P08Rik	False	False
C030019G06Rik	False	False
Marchf10	False	False
5330432J10Rik	False	False
4930412C18Rik	False	False
A330009N23Rik	False	False
C730002L08Rik	False	False
4930525G20Rik	False	False
Ccdc28a	False	True
A430042E23Rik	False	False
A330042M18Rik	False	False
9630050E16Rik	False	False
A130048G24Rik	False	False
D130019J16Rik	False	False
E230016M11Rik	False	False
A630057J21Rik	False	False
A830082K12Rik	False	False
D930032P07Rik	False	False
4921529L05Rik	False	False
B230216C01Rik	False	False
Lrrc58	False	True
E230001N04Rik	False	False
A330015K06Rik	False	False
F730016J06Rik	False	False
9630041I06Rik	False	False
D830046C22Rik	False	False
F830004D09Rik	False	False
A830080L01Rik	False	False
Fam78a	False	True
4930412M03Rik	False	False
C130071C03Rik	False	False
A830051L15Rik	False	False
A230077H06Rik	False	False
A130010C12Rik	False	False
C230099D08Rik	False	False
A130048E20Rik	False	False
D230040J21Rik	False	False
C130064B19Rik	False	False
Cdiptos	False	False
F830004M19Rik	False	False
9330121K16Rik	False	False
9530052C20Rik	False	False
C130023O10Rik	False	False
D030004A10Rik	False	False
A130012E19Rik	False	False
Smim10l2a	False	False
A830054O07Rik	False	False
E430026H10Rik	False	False
9430081I23Rik	False	False
Prr14l	False	False
A730075L09Rik	False	False
C030023E24Rik	False	False
D130009I18Rik	False	False
A630084N20Rik	False	False
A430108C13Rik	False	False
A230059L01Rik	False	False
A330043J11Rik	False	False
A830073O21Rik	False	False
A330076C08Rik	False	False
D130060J02Rik	False	False
B930095G15Rik	False	False
A230058F20Rik	False	False
9330162B11Rik	False	False
B230208H11Rik	False	False
9330209N08Rik	False	False
C630007K24Rik	False	False
C230085J04Rik	False	False
E030013I19Rik	False	False
A630089K24Rik	False	False
B830004H01Rik	False	False
A830055N07Rik	False	False
C920006O11Rik	False	False
A830009L08Rik	False	False
E530011L22Rik	False	False
D130011O08Rik	False	False
9530009G21Rik	False	False
B230217J21Rik	False	False
A130013F12Rik	False	False
1520401A03Rik	False	False
C730045O03Rik	False	False
A430035B10Rik	False	False
8030466E21Rik	False	False
A230055J12Rik	False	False
A330048O09Rik	False	False
6430548M08Rik	False	True
9330164J24Rik	False	False
A830010M09Rik	False	False
B230343J05Rik	False	False
9430077A04Rik	False	False
C230075M21Rik	False	False
A930038B10Rik	False	False
9630033C03Rik	False	False
A130015J22Rik	False	False
Mir181a-1hg	False	False
B130024M06Rik	False	False
D830016K09Rik	False	False
A730041O05Rik	False	False
D230015J17Rik	False	False
D830030K20Rik	False	False
4930442M18Rik	False	False
Ttc24	False	True
4931432P07Rik	False	False
D930044I17Rik	False	False
C130051F05Rik	False	False
6430543K15Rik	False	False
8030450B20Rik	False	False
Lrrc31	False	False
C230086H14Rik	False	False
Grin1os	False	False
C430003N24Rik	False	False
A730010A20Rik	False	False
9530085L11Rik	False	False
D030045P18Rik	False	False
A530076I17Rik	False	False
C230036F13Rik	False	False
6720489N17Rik	False	False
A430057L12Rik	False	False
7530414M10Rik	False	False
9330175E14Rik	False	False
9630023C09Rik	False	False
D630028G08Rik	False	False
A230071A22Rik	False	False
E030030F06Rik	False	False
B230317F23Rik	False	False
B230334L07Rik	False	False
D330005D02Rik	False	False
D930030O05Rik	False	False
8030498J20Rik	False	False
E330035G20Rik	False	False
D930017J03Rik	False	False
7030407O06Rik	False	False
C130075A20Rik	False	False
9930017N22Rik	False	False
B230308P20Rik	False	False
A730089K16Rik	False	False
B930069K15Rik	False	False
4732465E10Rik	False	False
B130011K05Rik	False	False
A330075M08Rik	False	False
A830021K08Rik	False	False
A130068F13Rik	False	False
9230110F11Rik	False	False
Mapk1ip1l	False	False
C030009J22Rik	False	False
A430104F18Rik	False	False
Ankrd52	False	False
9530091C08Rik	False	False
A130022F02Rik	False	False
A730098A19Rik	False	False
D030059C06Rik	False	False
A730004F24Rik	False	False
Dlx4os	False	False
A630036H22Rik	False	False
B330016D10Rik	False	False
Foxd2os	False	False
D430033H22Rik	False	False
B930098A02Rik	False	False
F630111L10Rik	False	False
A230103J11Rik	False	False
9930014A18Rik	False	False
D230022J07Rik	False	False
E030042O20Rik	False	False
A530082H02Rik	False	False
Sox2ot	False	False
6430537K16Rik	False	False
Nron	False	False
E130314K07Rik	False	False
B230312C02Rik	False	False
A430078I02Rik	False	False
D130039L10Rik	False	False
C530050E15Rik	False	False
A830054O04Rik	False	False
A830018L16Rik	False	False
9330162L04Rik	False	False
C230076A16Rik	False	False
A630065K11Rik	False	False
5930403N24Rik	False	False
A530083M17Rik	False	False
9930022D16Rik	False	False
D930014O13Rik	False	False
3222401L13Rik	False	False
A430028G04Rik	False	False
A730094L24Rik	False	False
A730060N03Rik	False	False
D830050J10Rik	False	False
A230054N11Rik	False	False
A830080H07Rik	False	False
B130063F10Rik	False	False
D030074K08Rik	False	False
9330159H11Rik	False	False
B330018G23Rik	False	False
D930030I03Rik	False	False
A430019L02Rik	False	False
A130075O10Rik	False	False
D630023O14Rik	False	False
5930405F01Rik	False	False
B430209F14Rik	False	False
D930019F10Rik	False	False
C230085N15Rik	False	False
A530054B12Rik	False	False
A730093K11Rik	False	False
A830029E22Rik	False	False
A130023I24Rik	False	False
C130024J02Rik	False	False
C230057H02Rik	False	False
A730032A03Rik	False	False
A930025A13Rik	False	False
4833432P19Rik	False	False
D130040H23Rik	False	False
C330006P03Rik	False	False
9630026C02Rik	False	False
D130076A03Rik	False	False
A230051N06Rik	False	False
9130004C02Rik	False	False
A830039H05Rik	False	False
6330444A18Rik	False	False
A930104D05Rik	False	False
Ccdc169	False	False
3632454L22Rik	False	False
D930023I05Rik	False	False
9430015G10Rik	False	False
Spag17os	False	False
A330033J07Rik	False	False
B130006D01Rik	False	False
E430021H15Rik	False	False
D830044D21Rik	False	False
B930068K11Rik	False	False
4930474G06Rik	False	False
Cfap46	False	False
9230105E05Rik	False	False
A330053N03Rik	False	False
A130038J17Rik	False	False
9930021J03Rik	False	False
C130089K02Rik	False	False
A730006G06Rik	False	False
E130120C16Rik	False	False
A630066F11Rik	False	False
6030439D06Rik	False	False
B630006K09Rik	False	False
9330187G09Rik	False	False
A630078F23Rik	False	False
E330024J20Rik	False	False
C230071H17Rik	False	False
C430019F06Rik	False	False
D430040L24Rik	False	False
A630031M04Rik	False	False
D430030G11Rik	False	False
B930042K01Rik	False	False
A230092J17Rik	False	False
C230073O14Rik	False	False
4921534A09Rik	False	False
C030034L19Rik	False	False
9330174C13Rik	False	False
9630028H03Rik	False	False
A130004G07Rik	False	False
D930030F02Rik	False	False
C230088H06Rik	False	False
9430037G07Rik	False	False
C130021H21Rik	False	False
C330003G01Rik	False	False
Ccdc158	False	True
C530042K13Rik	False	False
A930033H14Rik	False	False
A730046G19Rik	False	False
B230340J04Rik	False	False
A130001G05Rik	False	False
C530043K16Rik	False	False
D430047D06Rik	False	False
6030443J06Rik	False	False
B230220B15Rik	False	False
9530036O11Rik	False	False
D130058E05Rik	False	False
A530030E21Rik	False	False
4930502C15Rik	False	False
Trav7d-6	False	False
4732416N19Rik	False	False
A230087F16Rik	False	False
6530403H02Rik	False	False
D830012I16Rik	False	False
A230072C01Rik	False	False
A130049L09Rik	False	False
5330437M03Rik	False	False
B930032E21Rik	False	False
D630041G03Rik	False	False
D830014E11Rik	False	False
E430034C17Rik	False	False
9330155M09Rik	False	False
A630052C17Rik	False	False
A630038E17Rik	False	False
6720464F23Rik	False	False
A430034D21Rik	False	False
9930032E11Rik	False	False
9630045H20Rik	False	False
E030022I16Rik	False	False
C030040A22Rik	False	False
B230319C09Rik	False	False
D230002P11Rik	False	False
9430029E18Rik	False	False
C130083B21Rik	False	False
C230072F16Rik	False	False
9130221L21Rik	False	False
9930104M19Rik	False	False
A130071D04Rik	False	False
A330072L02Rik	False	False
C130034I24Rik	False	False
C030044O21Rik	False	False
F830005D05Rik	False	False
4831440D22Rik	False	False
9230112E08Rik	False	False
A630035G10Rik	False	False
5830444F18Rik	False	False
C330018A13Rik	False	False
A230056K03Rik	False	False
E030026E10Rik	False	False
9430034N14Rik	False	False
C230071I02Rik	False	False
A630078A22Rik	False	False
A130022D17Rik	False	False
4732417M03Rik	False	False
8030448K23Rik	False	False
C430014B12Rik	False	False
D130067P18Rik	False	False
9330168M11Rik	False	False
C230035I16Rik	False	False
A230056P14Rik	False	False
A530058N18Rik	False	False
D330040H18Rik	False	False
6030446J10Rik	False	False
9430047L24Rik	False	False
D130012G24Rik	False	False
9030203C11Rik	False	False
A230061C15Rik	False	False
Miat	False	False
A230077L10Rik	False	False
B130021B11Rik	False	False
5031439G07Rik	False	True
A730054J21Rik	False	False
A630083H20Rik	False	False
C030015D19Rik	False	False
Fbxo46	False	False
E330013P08Rik	False	False
B230206H07Rik	False	False
Arhgap15os	False	False
D930030D11Rik	False	False
D930002L09Rik	False	False
D330023I04Rik	False	False
B230217O12Rik	False	False
8030493G06Rik	False	False
B930008F14Rik	False	False
A630006J10Rik	False	False
E030024I16Rik	False	False
C230079E05Rik	False	False
C130070B15Rik	False	False
6430562O15Rik	False	False
C330020E22Rik	False	False
